Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897872,1/1/13,12/26/12,1/25/13,30,0498963300-OIL,N         ,"$51,031.87 ",15665
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897873,2/1/13,1/25/13,2/28/13,34,0498963300-OIL,N         ,"$100,265.77 ",29639
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897874,3/1/13,2/28/13,3/25/13,25,0498963300-OIL,N         ,"$90,155.78 ",27825
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",2897875,4/1/13,3/25/13,4/25/13,31,0498963300-OIL,N         ,"$26,688.19 ",8585
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",3191281,11/1/13,10/24/13,11/22/13,29,0498963300-OIL,N         ,"$27,621.62 ",8931
HOWARD,BROOKLYN,HOWARD,,Not Applicable,,72,568,K007200,FEDERAL,NY005000720P,"S.J. Fuel Co., Inc.",3249819,12/1/13,11/22/13,12/26/13,34,0498963300-OIL,N         ,"$91,809.62 ",28847
ISAACS,MANHATTAN,ISAACS,,Not Applicable,,139,253,M013900,FEDERAL,NY005011390P,"S.J. Fuel Co., Inc.",3191250,11/1/13,10/23/13,11/21/13,29,495416014610000-OIL,N         ,"$15,391.56 ",5009
JOHNSON,MANHATTAN,JOHNSON,,Not Applicable,,17,516,M001700,FEDERAL,NY005000170P,"S.J. Fuel Co., Inc.",3191204,10/1/13,9/23/13,10/23/13,30,495416020500005-OIL,N         ,$172.13 ,55
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896670,2/1/13,1/24/13,2/25/13,32,495416024700007-OIL,N         ,"$130,157.68 ",38704
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896671,3/1/13,2/25/13,3/26/13,29,495416024700007-OIL,N         ,"$181,375.35 ",56326
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",2896672,4/1/13,3/26/13,4/24/13,29,495416024700007-OIL,N         ,"$92,405.60 ",29927
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3085948,5/1/13,4/24/13,5/23/13,29,495416024700007-OIL,Y         ,"$56,433.23 ",18608
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3085949,6/1/13,5/23/13,6/24/13,32,495416024700007-OIL,Y         ,"$35,556.87 ",11844
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3085950,7/1/13,6/24/13,7/24/13,30,495416024700007-OIL,Y         ,"$27,882.27 ",9070
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3191123,8/1/13,7/24/13,8/22/13,29,495416024700007-OIL,N         ,"$38,209.31 ",12095
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3191163,9/1/13,8/22/13,9/23/13,32,495416024700007-OIL,N         ,"$21,373.48 ",6675
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3191202,10/1/13,9/23/13,10/23/13,30,495416024700007-OIL,N         ,"$37,315.41 ",11923
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3191248,11/1/13,10/23/13,11/21/13,29,495416024700007-OIL,N         ,"$83,831.58 ",27282
LEXINGTON,MANHATTAN,LEXINGTON,,Not Applicable,,50,374,M005000,FEDERAL,NY005010620P,"S.J. Fuel Co., Inc.",3249838,12/1/13,11/21/13,12/24/13,33,495416024700007-OIL,N         ,"$159,488.77 ",50429
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",2897640,3/1/13,2/28/13,3/25/13,25,0568981670-OIL,N         ,"$4,066.33 ",1255
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",2897641,4/1/13,3/25/13,4/25/13,31,0568981670-OIL,N         ,$777.18 ,250
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",3086034,5/1/13,4/25/13,5/28/13,33,0568981670-OIL,Y         ,$992.14 ,325
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",3086035,6/1/13,5/28/13,6/25/13,28,0568981670-OIL,Y         ,$362.65 ,120
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",3086036,7/1/13,6/25/13,7/26/13,31,0568981670-OIL,Y         ,$541.47 ,175
LINDEN,BROOKLYN,LINDEN,,Not Applicable,,95,672,K009500,MIXED FINANCE/LLC2,NY005000950P,"S.J. Fuel Co., Inc.",3191143,8/1/13,7/26/13,8/27/13,32,0568981670-OIL,N         ,$508.66 ,160
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897848,1/1/13,12/26/12,1/25/13,30,0537618010-OIL,N         ,"$155,959.13 ",47874
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897849,2/1/13,1/25/13,2/28/13,34,0537618010-OIL,N         ,"$173,082.70 ",51164
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897850,3/1/13,2/28/13,3/25/13,25,0537618010-OIL,N         ,"$146,018.35 ",45066
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",2897851,4/1/13,3/25/13,4/25/13,31,0537618010-OIL,N         ,"$115,394.94 ",37120
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3086052,5/1/13,4/25/13,5/28/13,33,0537618010-OIL,Y         ,"$46,013.95 ",15073
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3086053,6/1/13,5/28/13,6/25/13,28,0537618010-OIL,Y         ,"$36,739.67 ",12157
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3086054,7/1/13,6/25/13,7/26/13,31,0537618010-OIL,Y         ,"$34,066.26 ",11010
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3191147,8/1/13,7/26/13,8/27/13,32,0537618010-OIL,N         ,"$35,612.28 ",11202
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3191187,9/1/13,8/27/13,9/25/13,29,0537618010-OIL,N         ,"$30,335.32 ",9415
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3191231,10/1/13,9/25/13,10/24/13,29,0537618010-OIL,N         ,"$37,972.78 ",12056
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3191280,11/1/13,10/24/13,11/22/13,29,0537618010-OIL,N         ,"$113,050.39 ",36553
LOW HOUSES,BROOKLYN,LOW HOUSES,,Not Applicable,,169,276,K016900,FEDERAL,NY005011690P,"S.J. Fuel Co., Inc.",3249820,12/1/13,11/22/13,12/26/13,34,0537618010-OIL,N         ,"$197,524.19 ",62063
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",2898957,1/1/13,12/24/12,1/24/13,31,495416092601004-OIL,N         ,$102.27 ,32
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",2898958,1/1/13,12/24/12,1/24/13,31,495416092601004-OIL,N         ,$406.58 ,126.3
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",3086117,7/1/13,6/24/13,7/24/13,30,495416092601004-OIL,N         ,$555.90 ,183
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",3191289,11/1/13,10/23/13,11/21/13,29,495416092601004-OIL,Y         ,"$6,145.56 ",2000
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",3249850,12/1/13,11/21/13,12/24/13,33,495416092601004-OIL,Y         ,"$1,466.83 ",2196
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",2898955,1/1/13,12/24/12,1/24/13,31,495416092701002-OIL,N         ,$332.47 ,103.7
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",2898956,1/1/13,12/24/12,1/24/13,31,495416092701002-OIL,N         ,$155.49 ,48.3
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",3086116,7/1/13,6/24/13,7/24/13,30,495416092701002-OIL,N         ,$269.91 ,89
LOWER EAST SIDE REHAB (GROUP 5),MANHATTAN,LOWER EAST SIDE REHAB (GROUP 5),,Not Applicable,,292,555,M029200,FEDERAL,NY005012920P,"S.J. Fuel Co., Inc.",3249849,12/1/13,11/21/13,12/24/13,33,495416092701002-OIL,Y         ,"$1,070.55 ",5352
MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",3191212,10/1/13,9/23/13,10/23/13,30,395416120100004-OIL,N         ,"$11,204.33 ",3580
MARBLE HILL,BRONX,MARBLE HILL,,Not Applicable,,49,638,B004900,MIXED FINANCE/LLC1,NY005000490P,"S.J. Fuel Co., Inc.",3191259,11/1/13,10/23/13,11/21/13,29,395416120100004-OIL,N         ,"$5,970.41 ",1943
MARCY,BROOKLYN,MARCY,,Not Applicable,,21,514,K002100,FEDERAL,NY005000210P,"S.J. Fuel Co., Inc.",3249821,12/1/13,11/22/13,12/26/13,34,0148915000-OIL,N         ,$617.43 ,194
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897405,1/1/13,12/26/12,1/25/13,30,3001320330-OIL,N         ,"$1,703.75 ",500
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897406,2/1/13,1/25/13,2/28/13,34,3001320330-OIL,N         ,"$1,766.35 ",500
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897407,3/1/13,2/28/13,3/25/13,25,3001320330-OIL,N         ,"$1,522.07 ",449
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",2897408,4/1/13,3/25/13,4/25/13,31,3001320330-OIL,N         ,"$1,456.55 ",447
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3085981,5/1/13,4/25/13,5/28/13,33,3001320330-OIL,Y         ,$320.25 ,100
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3085982,6/1/13,5/28/13,6/25/13,28,3001320330-OIL,Y         ,$624.86 ,197
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3085983,7/1/13,6/25/13,7/26/13,31,3001320330-OIL,Y         ,$162.20 ,50
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3191134,8/1/13,7/26/13,8/27/13,32,3001320330-OIL,N         ,$163.12 ,49
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3191176,9/1/13,8/27/13,9/25/13,29,3001320330-OIL,N         ,$168.59 ,50
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3191218,10/1/13,9/25/13,10/24/13,29,3001320330-OIL,N         ,$485.03 ,147
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3191267,11/1/13,10/24/13,11/22/13,29,3001320330-OIL,N         ,"$1,588.86 ",490
MARINER'S HARBOR,STATEN ISLAND,MARINER'S HARBOR,,Not Applicable,,77,228,S007700,FEDERAL,NY005000770P,"Rucci Oil Company, Inc.",3249848,12/1/13,11/22/13,12/26/13,34,3001320330-OIL,N         ,$649.83 ,195
MELTZER TOWER,MANHATTAN,MELTZER TOWER,,Not Applicable,,183,286,M018300,FEDERAL,NY005011000P,"S.J. Fuel Co., Inc.",2896879,3/1/13,2/25/13,3/26/13,29,495416010605004-OIL,N         ,$125.58 ,39
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896901,1/1/13,12/24/12,1/24/13,31,495416010505006-OIL,N         ,"$115,844.91 ",35780
METRO NORTH PLAZA,MANHATTAN,METRO NORTH PLAZA,,Not Applicable,,181,284,M018100,FEDERAL,NY005010090P,"S.J. Fuel Co., Inc.",2896902,2/1/13,1/24/13,2/25/13,32,495416010505006-OIL,N         ,"$123,734.54 ",36794
MONROE,BRONX,MONROE,,Not Applicable,,88,234,B008800,FEDERAL,NY005000880P,"S.J. Fuel Co., Inc.",3191168,9/1/13,8/22/13,9/23/13,32,395416148100010-OIL,N         ,$579.57 ,181
MONROE,BRONX,MONROE,,Not Applicable,,88,234,B008800,FEDERAL,NY005000880P,"S.J. Fuel Co., Inc.",3191257,11/1/13,10/23/13,11/21/13,29,395416148100010-OIL,N         ,"$6,720.17 ",2187
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896943,1/1/13,12/24/12,1/24/13,31,395416204110002-OIL,N         ,"$201,245.72 ",62157
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896944,2/1/13,1/24/13,2/25/13,32,395416204110002-OIL,N         ,"$212,579.00 ",63213
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896945,3/1/13,2/25/13,3/26/13,29,395416204110002-OIL,N         ,"$154,368.37 ",47939
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",2896946,4/1/13,3/26/13,4/24/13,29,395416204110002-OIL,N         ,"$107,431.16 ",34782
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3085954,5/1/13,4/24/13,5/23/13,29,395416204110002-OIL,Y         ,"$70,923.66 ",23386
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3085955,6/1/13,5/23/13,6/24/13,32,395416204110002-OIL,Y         ,"$35,703.98 ",11893
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3085956,7/1/13,6/24/13,7/24/13,30,395416204110002-OIL,Y         ,"$32,481.15 ",10566
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3191124,8/1/13,7/24/13,8/22/13,29,395416204110002-OIL,N         ,"$32,658.78 ",10338
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3191164,9/1/13,8/22/13,9/23/13,32,395416204110002-OIL,N         ,"$45,090.85 ",14082
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3191207,10/1/13,9/23/13,10/23/13,30,395416204110002-OIL,N         ,"$36,088.57 ",11531
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3191251,11/1/13,10/23/13,11/21/13,29,395416204110002-OIL,N         ,"$93,372.57 ",30387
MOORE,BRONX,MOORE,,Not Applicable,,129,251,B012900,FEDERAL,NY005010930P,"S.J. Fuel Co., Inc.",3249807,12/1/13,11/21/13,12/24/13,33,395416204110002-OIL,N         ,"$170,286.03 ",53843
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,102,0,B010200,,,"S.J. Fuel Co., Inc.",4244874,2/1/13,1/24/13,2/25/13,32,395416112510004-OIL-53.3%,N         ,"$4,637.00 ",1378.87
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,130,0,B013000,,,"S.J. Fuel Co., Inc.",4244874,2/1/13,1/24/13,2/25/13,32,395416112510004-OIL-9.2%,N         ,$800.38 ,238
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,502,0,B050200,,,"S.J. Fuel Co., Inc.",4244874,2/1/13,1/24/13,2/25/13,32,395416112510004-OIL-37.5%,N         ,"$3,262.43 ",970.13
PINK,BROOKLYN,PINK,,Not Applicable,,89,235,K008900,FEDERAL,NY005000890P,"S.J. Fuel Co., Inc.",3249823,12/1/13,11/22/13,12/26/13,34,0558930000-OIL,N         ,"$85,832.62 ",26969
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,102,0,B010200,,,"S.J. Fuel Co., Inc.",4244879,11/1/13,10/23/13,11/21/13,29,395416112510004-OIL-53.3%,N         ,$329.20 ,107.13
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,130,0,B013000,,,"S.J. Fuel Co., Inc.",4244879,11/1/13,10/23/13,11/21/13,29,395416112510004-OIL-9.2%,N         ,$56.82 ,18.49
MORRIS I/MORRIS II/MORRISANIA,BRONX,MORRIS I/MORRIS II/MORRISANIA,,Not Applicable,,502,0,B050200,,,"S.J. Fuel Co., Inc.",4244879,11/1/13,10/23/13,11/21/13,29,395416112510004-OIL-37.5%,N         ,$231.61 ,75.38
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896962,1/1/13,12/24/12,1/24/13,31,395416200400001-OIL,N         ,"$96,927.02 ",29937
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896963,2/1/13,1/24/13,2/25/13,32,395416200400001-OIL,N         ,"$110,074.44 ",32732
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",2896964,3/1/13,2/25/13,3/26/13,29,395416200400001-OIL,N         ,"$49,425.31 ",15349
MURPHY,BRONX,MURPHY,,Not Applicable,,133,447,B013300,MIXED FINANCE/LLC2,NY005011330P,"S.J. Fuel Co., Inc.",3191252,11/1/13,10/23/13,11/21/13,29,395416200400001-OIL,N         ,$9.22 ,3
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898229,1/1/13,12/21/12,1/28/13,38,0079255571-OIL,N         ,"$793,798.50 ",234803
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898230,2/1/13,1/28/13,2/25/13,28,0079255571-OIL,N         ,"$798,072.56 ",227637
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898231,3/1/13,2/25/13,3/22/13,25,0079255571-OIL,N         ,"$720,954.47 ",214372
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",2898232,4/1/13,3/22/13,4/24/13,33,0079255571-OIL,N         ,"$513,646.40 ",158940
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3086101,5/1/13,4/23/13,5/23/13,30,0079255571-OIL,Y         ,"$245,456.12 ",77291
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3086102,6/1/13,5/23/13,6/25/13,33,0079255571-OIL,Y         ,"$173,722.74 ",55236
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3086103,7/1/13,6/25/13,7/24/13,29,0079255571-OIL,Y         ,"$122,491.84 ",38075
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3191130,8/1/13,7/24/13,8/23/13,30,0079255571-OIL,N         ,"$134,349.24 ",40686
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3191172,9/1/13,8/23/13,9/25/13,33,0079255571-OIL,N         ,"$150,024.15 ",44850
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3191214,10/1/13,9/25/13,10/23/13,28,0079255571-OIL,N         ,"$152,530.73 ",46607
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3191262,11/1/13,10/23/13,11/25/13,33,0079255571-OIL,N         ,"$671,268.35 ",208742
OCEAN BAY APARTMENTS (BAYSIDE),QUEENS,OCEAN BAY APARTMENTS (BAYSIDE),,Not Applicable,,98,571,Q009800,FEDERAL,NY005010980P,"East Coast Petroleum, Inc.",3249845,12/1/13,11/25/13,12/24/13,29,0079255571-OIL,N         ,"$717,135.46 ",216943
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897464,1/1/13,12/26/12,1/25/13,30,2308913500-OIL,N         ,"$280,611.76 ",86138
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897465,2/1/13,1/25/13,2/28/13,34,2308913500-OIL,N         ,"$273,805.16 ",80938
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897466,3/1/13,2/28/13,3/25/13,25,2308913500-OIL,N         ,"$217,734.72 ",67200
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",2897467,4/1/13,3/25/13,4/25/13,31,2308913500-OIL,N         ,"$159,016.22 ",51152
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",3086001,5/1/13,4/25/13,5/28/13,33,2308913500-OIL,Y         ,"$72,865.85 ",23869
ODWYER GARDENS,BROOKLYN,ODWYER GARDENS,,Not Applicable,,172,582,K017200,FEDERAL,NY005011720P,"S.J. Fuel Co., Inc.",3086002,6/1/13,5/28/13,6/25/13,28,2308913500-OIL,Y         ,"$35,153.07 ",11632
